{plotter:0.000000,1.000000,1.000000,1.000000,0.000000,1.576586}
{voltage:the vol is 3.367 V}
{current:the cur is 0.009 A}
{plotter:0.452787,0.891619,-0.388812,-1.294386,0.789669,0.277069}
{voltage:the vol is 3.363 V}
{current:the cur is 0.005 A}
{plotter:0.666946,0.745106,-0.250914,-1.584805,0.790607,0.655721}
{voltage:the vol is 3.307 V}
{current:the cur is 0.030 A}
{plotter:0.836199,0.548426,-0.133762,-1.806160,1.019927,0.390915}
{voltage:the vol is 3.356 V}
{current:the cur is 0.025 A}
{plotter:0.949151,0.314820,-0.047381,-1.945683,1.019979,0.224920}
{voltage:the vol is 3.353 V}
{current:the cur is 0.006 A}
{plotter:0.998197,0.060018,0.001325,-1.995070,0.921552,-0.880268}
{voltage:the vol is 3.377 V}
{current:the cur is 0.034 A}
{plotter:0.980035,-0.198826,0.009060,-1.951009,0.906478,-0.444095}
{voltage:the vol is 3.384 V}
{current:the cur is 0.030 A}
{plotter:0.895887,-0.444282,-0.023632,-1.815406,0.568563,-1.182294}
{voltage:the vol is 3.381 V}
{current:the cur is 0.043 A}
{plotter:0.751419,-0.659825,-0.092442,-1.595280,0.490973,-1.215918}
{voltage:the vol is 3.332 V}
{current:the cur is 0.025 A}
{plotter:0.556358,-0.830942,-0.189633,-1.302349,0.034581,-1.556739}
{voltage:the vol is 3.331 V}
{current:the cur is 0.003 A}
{plotter:0.323838,-0.946113,-0.304648,-0.952324,-0.061239,-1.317810}
{voltage:the vol is 3.328 V}
{current:the cur is 0.020 A}
{plotter:0.069514,-0.997581,-0.424924,-0.563952,-0.391262,-1.000373}
{voltage:the vol is 3.360 V}
{current:the cur is 0.020 A}
{plotter:-0.189491,-0.981883,-0.536866,-0.157885,-0.855117,-1.214127}
{voltage:the vol is 3.366 V}
{current:the cur is 0.008 A}
{plotter:-0.435737,-0.900074,-0.626907,0.244566,-0.994200,-0.940721}
{voltage:the vol is 3.334 V}
{current:the cur is 0.005 A}
{plotter:-0.652645,-0.757664,-0.682578,0.622712,-1.499978,-0.775609}
{voltage:the vol is 3.373 V}
{current:the cur is 0.034 A}
{plotter:-0.825611,-0.564240,-0.693519,0.957702,-1.647472,-0.467498}
{voltage:the vol is 3.334 V}
{current:the cur is 0.004 A}
{plotter:-0.942988,-0.332827,-0.652348,1.233628,-1.113931,-0.169301}
{voltage:the vol is 3.399 V}
{current:the cur is 0.019 A}
{plotter:-0.996874,-0.079004,-0.555336,1.438413,-1.393345,0.018879}
{voltage:the vol is 3.347 V}
{current:the cur is 0.007 A}
{plotter:-0.983641,0.180139,-0.402826,1.564456,-1.680914,0.301931}
{voltage:the vol is 3.315 V}
{current:the cur is 0.008 A}
{plotter:-0.904180,0.427152,-0.199376,1.608983,-1.354953,0.548337}
{voltage:the vol is 3.374 V}
{current:the cur is 0.044 A}
{plotter:-0.763840,0.645405,0.046401,1.574081,-0.984313,0.884074}
{voltage:the vol is 3.323 V}
{current:the cur is 0.004 A}
{plotter:-0.572071,0.820204,0.322280,1.466423,-0.909489,1.580895}
{voltage:the vol is 3.343 V}
{current:the cur is 0.006 A}
{plotter:-0.341785,0.939778,0.613137,1.296707,-0.387889,1.825224}
{voltage:the vol is 3.382 V}
{current:the cur is 0.035 A}
{plotter:-0.088486,0.996077,0.901871,1.078844,-0.144396,1.854899}
{voltage:the vol is 3.344 V}
{current:the cur is 0.001 A}
{plotter:0.170770,0.985311,1.170496,0.828955,0.176434,1.437746}
{voltage:the vol is 3.341 V}
{current:the cur is 0.043 A}
{plotter:0.418529,0.908204,1.401308,0.564251,0.551435,1.267369}
{voltage:the vol is 3.369 V}
{current:the cur is 0.040 A}
{plotter:0.638108,0.769947,1.578073,0.301858,0.687683,1.667113}
{voltage:the vol is 3.391 V}
{current:the cur is 0.020 A}
{plotter:0.814723,0.579850,1.687133,0.057687,1.187132,1.312029}
{voltage:the vol is 3.367 V}
{current:the cur is 0.001 A}
{plotter:0.936483,0.350712,1.718376,-0.154591,1.431968,0.651352}
{voltage:the vol is 3.325 V}
{current:the cur is 0.008 A}
{plotter:0.995190,0.097961,1.665984,-0.324396,1.022351,0.482971}
{voltage:the vol is 3.312 V}
{current:the cur is 0.035 A}
{plotter:0.986891,-0.161386,1.528931,-0.444852,1.508153,0.009942}
{voltage:the vol is 3.313 V}
{current:the cur is 0.042 A}
{plotter:0.912145,-0.409867,1.311163,-0.513127,1.038240,-0.125354}
{voltage:the vol is 3.384 V}
{current:the cur is 0.040 A}
{plotter:0.775985,-0.630752,1.021478,-0.530491,1.512582,-0.551426}
{voltage:the vol is 3.385 V}
{current:the cur is 0.020 A}
{plotter:0.587577,-0.809168,0.673084,-0.502070,1.102941,-0.727988}
{voltage:the vol is 3.358 V}
{current:the cur is 0.022 A}
{plotter:0.359608,-0.933104,0.282879,-0.436337,0.750219,-1.008615}
{voltage:the vol is 3.334 V}
{current:the cur is 0.003 A}
{plotter:0.107427,-0.994213,-0.129520,-0.344373,0.478015,-1.193673}
{voltage:the vol is 3.316 V}
{current:the cur is 0.042 A}
{plotter:-0.151988,-0.988382,-0.542915,-0.238939,0.024248,-1.188099}
{voltage:the vol is 3.325 V}
{current:the cur is 0.002 A}
{plotter:-0.401169,-0.916004,-0.935786,-0.133449,0.197492,-1.320292}
{voltage:the vol is 3.356 V}
{current:the cur is 0.035 A}
{plotter:-0.623339,-0.781952,-1.287576,-0.040897,0.059713,-0.783735}
{voltage:the vol is 3.320 V}
{current:the cur is 0.039 A}
{plotter:-0.803540,-0.595250,-1.579912,0.027169,-0.555543,-0.930895}
{voltage:the vol is 3.330 V}
{current:the cur is 0.017 A}
{plotter:-0.929639,-0.368471,-1.797711,0.061567,-0.880294,-0.650587}
{voltage:the vol is 3.311 V}
{current:the cur is 0.042 A}
{plotter:-0.993146,-0.116883,-1.930069,0.056222,-0.811845,-0.280695}
{voltage:the vol is 3.380 V}
{current:the cur is 0.020 A}
{plotter:-0.989784,0.142575,-1.970898,0.008670,-0.814187,-0.459202}
{voltage:the vol is 3.375 V}
{current:the cur is 0.023 A}
{plotter:-0.919780,0.392434,-1.919261,-0.079700,-0.895693,-0.277221}
{voltage:the vol is 3.398 V}
{current:the cur is 0.013 A}
{plotter:-0.787848,0.615870,-1.779387,-0.203691,-0.797371,0.216827}
{voltage:the vol is 3.330 V}
{current:the cur is 0.039 A}
{plotter:-0.602870,0.797840,-1.560369,-0.354629,-0.846034,0.389148}
{voltage:the vol is 3.390 V}
{current:the cur is 0.044 A}
{plotter:-0.377301,0.926091,-1.275558,-0.520956,-0.811541,0.584903}
{voltage:the vol is 3.309 V}
{current:the cur is 0.026 A}
{plotter:-0.126328,0.991989,-0.941699,-0.689043,-0.308824,0.304073}
{voltage:the vol is 3.361 V}
{current:the cur is 0.026 A}
{plotter:0.133150,0.991096,-0.577874,-0.844174,-0.505467,0.447157}
{voltage:the vol is 3.352 V}
{current:the cur is 0.022 A}
{plotter:0.383664,0.923473,-0.204298,-0.971625,0.231844,0.394546}
{voltage:the vol is 3.300 V}
{current:the cur is 0.045 A}
{plotter:0.608345,0.793673,0.158922,-1.057768,0.352538,0.652936}
{voltage:the vol is 3.397 V}
{current:the cur is 0.018 A}
{plotter:0.792067,0.610435,0.493011,-1.091122,-0.060767,0.469682}
{voltage:the vol is 3.393 V}
{current:the cur is 0.004 A}
{plotter:0.922458,0.386096,0.781642,-1.063275,0.696001,0.253136}
{voltage:the vol is 3.398 V}
{current:the cur is 0.043 A}
{plotter:0.990741,0.135762,1.011871,-0.969612,0.695541,0.141500}
{voltage:the vol is 3.334 V}
{current:the cur is 0.045 A}
{plotter:0.992318,-0.123713,1.174837,-0.809799,0.916673,0.058187}
{voltage:the vol is 3.342 V}
{current:the cur is 0.026 A}
{plotter:0.927082,-0.374859,1.266186,-0.587978,0.148288,-0.231795}
{voltage:the vol is 3.361 V}
{current:the cur is 0.005 A}
{plotter:0.799426,-0.600765,1.286189,-0.312662,0.698922,-0.549009}
{voltage:the vol is 3.394 V}
{current:the cur is 0.043 A}
{plotter:0.617944,-0.786222,1.239555,0.003667,0.015036,-0.389982}
{voltage:the vol is 3.392 V}
{current:the cur is 0.002 A}
{plotter:0.394857,-0.918743,1.134954,0.345240,0.124683,-0.392745}
{voltage:the vol is 3.338 V}
{current:the cur is 0.043 A}
{plotter:0.145184,-0.989405,0.984286,0.693919,-0.201069,-0.950173}
{voltage:the vol is 3.387 V}
{current:the cur is 0.002 A}
{plotter:-0.114265,-0.993450,0.801757,1.030286,-0.405975,-0.830944}
{voltage:the vol is 3.342 V}
{current:the cur is 0.006 A}
{plotter:-0.366020,-0.930607,0.602811,1.334850,-0.539700,-0.317737}
{voltage:the vol is 3.310 V}
{current:the cur is 0.018 A}
{plotter:-0.593130,-0.805106,0.403008,1.589268,-0.654174,-0.248957}
{voltage:the vol is 3.331 V}
{current:the cur is 0.031 A}
{plotter:-0.780306,-0.625398,0.216920,1.777532,-0.732848,-0.328090}
{voltage:the vol is 3.314 V}
{current:the cur is 0.039 A}
{plotter:-0.914944,-0.403582,0.057122,1.887009,-0.696588,0.537721}
{voltage:the vol is 3.376 V}
{current:the cur is 0.010 A}
{plotter:-0.987978,-0.154592,-0.066659,1.909298,-0.874779,0.360067}
{voltage:the vol is 3.328 V}
{current:the cur is 0.044 A}
{plotter:-0.994493,0.104806,-0.148170,1.840816,-0.776382,0.603684}
{voltage:the vol is 3.386 V}
{current:the cur is 0.028 A}
{plotter:-0.934048,0.357147,-0.184998,1.683098,-0.554681,0.999442}
{voltage:the vol is 3.366 V}
{current:the cur is 0.039 A}
{plotter:-0.810714,0.585442,-0.178653,1.442776,-0.098112,0.774808}
{voltage:the vol is 3.328 V}
{current:the cur is 0.042 A}
{plotter:-0.632795,0.774319,-0.134359,1.131231,-0.218632,1.027546}
{voltage:the vol is 3.344 V}
{current:the cur is 0.037 A}
{plotter:-0.412270,0.911062,-0.060579,0.763961,0.185991,1.236918}
{voltage:the vol is 3.344 V}
{current:the cur is 0.004 A}
{plotter:-0.163987,0.986463,0.031702,0.359676,0.063559,1.037285}
{voltage:the vol is 3.310 V}
{current:the cur is 0.007 A}
{plotter:0.095338,0.995445,0.129874,-0.060801,0.940165,0.999819}
{voltage:the vol is 3.390 V}
{current:the cur is 0.047 A}
{plotter:0.348243,0.937404,0.220718,-0.475768,0.903746,0.874983}
{voltage:the vol is 3.385 V}
{current:the cur is 0.016 A}
{plotter:0.577701,0.816248,0.291471,-0.863931,1.292805,0.561754}
{voltage:the vol is 3.386 V}
{current:the cur is 0.019 A}
{plotter:0.768263,0.640135,0.330861,-1.205664,0.840304,0.632125}
{voltage:the vol is 3.320 V}
{current:the cur is 0.041 A}
{plotter:0.907097,0.420921,0.330038,-1.484157,1.264764,0.037441}
{voltage:the vol is 3.375 V}
{current:the cur is 0.037 A}
{plotter:0.984857,0.173366,0.283329,-1.686386,1.571878,-0.214255}
{voltage:the vol is 3.364 V}
{current:the cur is 0.021 A}
{plotter:0.996307,-0.085861,0.188774,-1.803840,1.577832,-0.182000}
{voltage:the vol is 3.399 V}
{current:the cur is 0.028 A}
{plotter:0.940676,-0.339307,0.048394,-1.832957,1.337978,-1.008756}
{voltage:the vol is 3.340 V}
{current:the cur is 0.034 A}
{plotter:0.821709,-0.569907,-0.131836,-1.775253,1.012360,-1.059237}
{voltage:the vol is 3.382 V}
{current:the cur is 0.048 A}
{plotter:0.647416,-0.762136,-0.342292,-1.637125,0.671099,-1.665551}
{voltage:the vol is 3.344 V}
{current:the cur is 0.012 A}
{plotter:0.429534,-0.903051,-0.570289,-1.429356,0.427081,-1.608514}
{voltage:the vol is 3.334 V}
{current:the cur is 0.035 A}
{plotter:0.182730,-0.983163,-0.800890,-1.166351,0.125316,-1.279267}
{voltage:the vol is 3.344 V}
{current:the cur is 0.031 A}
{plotter:-0.076376,-0.997079,-1.017903,-0.865151,-0.142278,-1.733561}
{voltage:the vol is 3.356 V}
{current:the cur is 0.044 A}
{plotter:-0.330340,-0.943862,-1.204992,-0.544312,-0.678736,-1.011075}
{voltage:the vol is 3.301 V}
{current:the cur is 0.035 A}
{plotter:-0.562062,-0.827095,-1.346818,-0.222693,-0.620511,-1.070399}
{voltage:the vol is 3.370 V}
{current:the cur is 0.005 A}
{plotter:-0.755941,-0.654640,-1.430144,0.081738,-1.222325,-1.240943}
{voltage:the vol is 3.400 V}
{current:the cur is 0.039 A}
{plotter:-0.898923,-0.438108,-1.444827,0.353018,-1.189498,-0.556045}
{voltage:the vol is 3.351 V}
{current:the cur is 0.027 A}
{plotter:-0.981380,-0.192078,-1.384616,0.578143,-1.418610,-0.582172}
{voltage:the vol is 3.388 V}
{current:the cur is 0.019 A}
{plotter:-0.997761,0.066884,-1.247716,0.747805,-1.540560,-0.005874}
{voltage:the vol is 3.378 V}
{current:the cur is 0.015 A}
{plotter:-0.946963,0.321343,-1.037058,0.856867,-1.174495,0.309311}
{voltage:the vol is 3.333 V}
{current:the cur is 0.027 A}
{plotter:-0.832406,0.554166,-0.760270,0.904542,-1.218586,0.577168}
{voltage:the vol is 3.394 V}
{current:the cur is 0.038 A}
{plotter:-0.661803,0.749677,-0.429334,0.894273,-1.560231,0.760844}
{voltage:the vol is 3.392 V}
{current:the cur is 0.039 A}
{plotter:-0.446642,0.894713,-0.059958,0.833325,-1.003876,1.215559}
{voltage:the vol is 3.382 V}
{current:the cur is 0.011 A}
{plotter:-0.201408,0.979507,0.329312,0.732128,-0.470801,1.177934}
{voltage:the vol is 3.387 V}
{current:the cur is 0.038 A}
{plotter:0.057387,0.998352,0.718173,0.603400,-0.184642,1.315284}
{voltage:the vol is 3.347 V}
{current:the cur is 0.019 A}
{plotter:0.312318,0.949978,1.085778,0.461143,-0.098800,1.296851}
{voltage:the vol is 3.303 V}
{current:the cur is 0.019 A}
{plotter:0.546220,0.837642,1.411996,0.319556,0.387158,0.884462}
{voltage:the vol is 3.321 V}
{current:the cur is 0.017 A}
{plotter:0.743346,0.668907,1.678649,0.191958,0.555143,1.230227}
{voltage:the vol is 3.388 V}
{current:the cur is 0.041 A}
{plotter:0.890422,0.455136,1.870635,0.089791,0.793723,0.550264}
{voltage:the vol is 3.369 V}
{current:the cur is 0.014 A}
{plotter:0.977547,0.210720,1.976868,0.021775,0.941408,0.300017}
{voltage:the vol is 3.373 V}
{current:the cur is 0.040 A}
{plotter:0.998853,-0.047884,1.990979,-0.006727,1.053552,0.115528}
{voltage:the vol is 3.314 V}
{current:the cur is 0.038 A}
{plotter:0.952907,-0.303263,1.911724,0.005911,1.109571,0.344327}
{voltage:the vol is 3.304 V}
{current:the cur is 0.041 A}
{plotter:0.842802,-0.538224,1.743073,0.057470,0.919513,0.096089}
{voltage:the vol is 3.377 V}
{current:the cur is 0.030 A}
{plotter:0.675951,-0.736947,1.493980,0.142078,1.027250,-0.076422}
{voltage:the vol is 3.380 V}
{current:the cur is 0.042 A}
{plotter:0.463588,-0.886051,1.177843,0.250667,1.138120,-0.486581}
{voltage:the vol is 3.320 V}
{current:the cur is 0.020 A}
{plotter:0.220012,-0.975497,0.811693,0.371668,0.810046,-0.714408}
{voltage:the vol is 3.311 V}
{current:the cur is 0.031 A}
{plotter:-0.038377,-0.999263,0.415156,0.491910,0.190315,-0.955954}
{voltage:the vol is 3.311 V}
{current:the cur is 0.039 A}
{plotter:-0.294182,-0.955749,0.009265,0.597629,-0.090218,-0.809967}
{voltage:the vol is 3.387 V}
{current:the cur is 0.037 A}
{plotter:-0.530180,-0.847885,-0.384805,0.675555,0.255717,-0.708637}
{voltage:the vol is 3.399 V}
{current:the cur is 0.002 A}
{plotter:-0.730481,-0.682933,-0.747005,0.713957,-0.004057,-0.696860}
{voltage:the vol is 3.354 V}
{current:the cur is 0.004 A}
{plotter:-0.881599,-0.471999,-1.059587,0.703611,-0.088655,-0.551696}
{voltage:the vol is 3.397 V}
{current:the cur is 0.036 A}
{plotter:-0.973359,-0.229285,-1.308127,0.638592,-0.899510,-0.280164}
{voltage:the vol is 3.310 V}
{current:the cur is 0.009 A}
{plotter:-0.999583,0.028866,-1.482318,0.516848,-0.700614,-0.225827}
{voltage:the vol is 3.382 V}
{current:the cur is 0.024 A}
{plotter:-0.958506,0.285074,-1.576502,0.340509,-0.869683,0.251917}
{voltage:the vol is 3.308 V}
{current:the cur is 0.002 A}
{plotter:-0.852892,0.522088,-1.589884,0.115900,-0.359564,0.191007}
{voltage:the vol is 3.306 V}
{current:the cur is 0.046 A}
{plotter:-0.689853,0.723949,-1.526441,-0.146735,-0.291255,0.592667}
{voltage:the vol is 3.377 V}
{current:the cur is 0.026 A}
{plotter:-0.480367,0.877068,-1.394531,-0.433798,-0.415298,0.869647}
{voltage:the vol is 3.322 V}
{current:the cur is 0.036 A}
{plotter:-0.238537,0.971133,-1.206216,-0.729142,-0.234073,0.389616}
{voltage:the vol is 3.345 V}
{current:the cur is 0.028 A}
{plotter:0.019353,0.999813,-0.976370,-1.015076,0.055398,0.579273}
{voltage:the vol is 3.319 V}
{current:the cur is 0.031 A}
{plotter:0.275940,0.961175,-0.721618,-1.273498,0.237750,0.715766}
{voltage:the vol is 3.390 V}
{current:the cur is 0.041 A}
{plotter:0.513948,0.857821,-0.459189,-1.487084,0.381573,0.044048}
{voltage:the vol is 3.369 V}
{current:the cur is 0.049 A}
{plotter:0.717352,0.696711,-0.205749,-1.640453,0.432457,0.244133}
{voltage:the vol is 3.389 V}
{current:the cur is 0.001 A}
{plotter:0.872457,0.488691,0.023689,-1.721224,0.751977,0.107190}
{voltage:the vol is 3.390 V}
{current:the cur is 0.044 A}
{plotter:0.968819,0.247768,0.216726,-1.720913,0.700185,-0.286963}
{voltage:the vol is 3.390 V}
{current:the cur is 0.000 A}
{plotter:0.999952,-0.009838,0.364328,-1.635575,0.768095,-0.182075}
{voltage:the vol is 3.322 V}
{current:the cur is 0.046 A}
{plotter:0.963757,-0.266781,0.461334,-1.466181,0.633973,-0.433024}
{voltage:the vol is 3.387 V}
{current:the cur is 0.011 A}
{plotter:0.862673,-0.505762,0.506674,-1.218672,0.498741,-0.682941}
{voltage:the vol is 3.308 V}
{current:the cur is 0.034 A}
{plotter:0.703506,-0.710690,0.503302,-0.903710,0.416729,-0.812725}
{voltage:the vol is 3.318 V}
{current:the cur is 0.001 A}
{plotter:0.496971,-0.867767,0.457832,-0.536111,0.427046,-0.888067}
{voltage:the vol is 3.397 V}
{current:the cur is 0.034 A}
{plotter:0.256976,-0.966418,0.379931,-0.134020,-0.201841,-0.909813}
{voltage:the vol is 3.366 V}
{current:the cur is 0.024 A}
{plotter:-0.000322,-1.000000,0.281492,0.282136,-0.337470,-0.846747}
{voltage:the vol is 3.356 V}
{current:the cur is 0.007 A}
{plotter:-0.257598,-0.966252,0.175657,0.690853,-1.087960,-0.796914}
{voltage:the vol is 3.378 V}
{current:the cur is 0.045 A}
{plotter:-0.497530,-0.867447,0.075762,1.070821,-0.710425,-0.375617}
{voltage:the vol is 3.389 V}
{current:the cur is 0.006 A}
{plotter:-0.703963,-0.710237,-0.005724,1.402202,-1.101449,-0.661375}
{voltage:the vol is 3.395 V}
{current:the cur is 0.043 A}
{plotter:-0.862999,-0.505206,-0.058191,1.667806,-1.186620,0.057695}
{voltage:the vol is 3.379 V}
{current:the cur is 0.029 A}
{plotter:-0.963929,-0.266160,-0.073736,1.854121,-1.134264,-0.248936}
{voltage:the vol is 3.397 V}
{current:the cur is 0.048 A}
{plotter:-0.999958,-0.009194,-0.047811,1.952105,-1.156840,0.718769}
{voltage:the vol is 3.333 V}
{current:the cur is 0.040 A}
{plotter:-0.968660,0.248391,0.020379,1.957699,-1.102389,0.574228}
{voltage:the vol is 3.353 V}
{current:the cur is 0.009 A}
{plotter:-0.872142,0.489253,0.127757,1.872041,-0.858168,0.825136}
{voltage:the vol is 3.345 V}
{current:the cur is 0.033 A}
{plotter:-0.716903,0.697173,0.267536,1.701343,-0.590868,0.796647}
{voltage:the vol is 3.393 V}
{current:the cur is 0.042 A}
{plotter:-0.513396,0.858152,0.429674,1.456465,-0.391520,0.892776}
{voltage:the vol is 3.368 V}
{current:the cur is 0.013 A}
{plotter:-0.275321,0.961352,0.601555,1.152197,-0.247476,1.410240}
{voltage:the vol is 3.385 V}
{current:the cur is 0.011 A}
{plotter:-0.018709,0.999825,0.768893,0.806311,0.523628,1.164763}
{voltage:the vol is 3.304 V}
{current:the cur is 0.024 A}
{plotter:0.239162,0.970980,0.916760,0.438435,0.702099,1.315062}
{voltage:the vol is 3.332 V}
{current:the cur is 0.037 A}
{plotter:0.480931,0.876758,1.030689,0.068826,1.210052,1.382457}
{voltage:the vol is 3.399 V}
{current:the cur is 0.048 A}
{plotter:0.690319,0.723505,1.097766,-0.282872,1.128915,0.772063}
{voltage:the vol is 3.370 V}
{current:the cur is 0.041 A}
{plotter:0.853228,0.521539,1.107640,-0.598815,1.128537,0.670590}
{voltage:the vol is 3.356 V}
{current:the cur is 0.038 A}
{plotter:0.958689,0.284457,1.053370,-0.864007,0.983632,0.322561}
{voltage:the vol is 3.393 V}
{current:the cur is 0.020 A}
{plotter:0.999602,0.028223,0.932060,-1.067143,1.227816,0.012584}
{voltage:the vol is 3.358 V}
{current:the cur is 0.031 A}
{plotter:0.973211,-0.229912,0.745224,-1.201199,1.157800,-0.231380}
{voltage:the vol is 3.378 V}
{current:the cur is 0.049 A}
{plotter:0.881295,-0.472566,0.498863,-1.263727,1.526366,-0.612493}
{voltage:the vol is 3.307 V}
{current:the cur is 0.046 A}
{plotter:0.730041,-0.683403,0.203231,-1.256852,1.307886,-0.875094}
{voltage:the vol is 3.331 V}
{current:the cur is 0.018 A}
{plotter:0.529634,-0.848226,-0.127688,-1.186957,0.829519,-1.168191}
{voltage:the vol is 3.369 V}
{current:the cur is 0.009 A}
{plotter:0.293567,-0.955939,-0.476966,-1.064100,0.533727,-1.347025}
{voltage:the vol is 3.338 V}
{current:the cur is 0.001 A}
{plotter:0.037734,-0.999288,-0.825729,-0.901196,0.392025,-1.180508}
{voltage:the vol is 3.338 V}
{current:the cur is 0.011 A}
{plotter:-0.220640,-0.975355,-1.154304,-0.713024,0.085886,-1.453400}
{voltage:the vol is 3.337 V}
{current:the cur is 0.001 A}
{plotter:-0.464158,-0.885752,-1.443449,-0.515132,-0.315003,-0.907928}
{voltage:the vol is 3.309 V}
{current:the cur is 0.048 A}
{plotter:-0.676425,-0.736512,-1.675566,-0.322716,-0.675121,-1.295801}
{voltage:the vol is 3.396 V}
{current:the cur is 0.034 A}
{plotter:-0.843148,-0.537682,-1.835840,-0.149545,-0.913671,-1.195943}
{voltage:the vol is 3.364 V}
{current:the cur is 0.043 A}
{plotter:-0.953102,-0.302650,-1.913217,-0.007014,-1.212183,-0.910183}
{voltage:the vol is 3.305 V}
{current:the cur is 0.038 A}
{plotter:-0.998884,-0.047241,-1.901150,0.096617,-1.265812,-0.158871}
{voltage:the vol is 3.371 V}
{current:the cur is 0.043 A}
{plotter:-0.977411,0.211349,-1.798080,0.156741,-1.301486,-0.468865}
{voltage:the vol is 3.382 V}
{current:the cur is 0.014 A}
{plotter:-0.890129,0.455709,-1.607600,0.172658,-1.559846,0.254461}
{voltage:the vol is 3.396 V}
{current:the cur is 0.008 A}
{plotter:-0.742915,0.669386,-1.338303,0.147528,-0.744337,0.488954}
{voltage:the vol is 3.389 V}
{current:the cur is 0.003 A}
{plotter:-0.545681,0.837993,-1.003314,0.088048,-0.600304,0.770871}
{voltage:the vol is 3.325 V}
{current:the cur is 0.020 A}
{plotter:-0.311706,0.950179,-0.619539,0.003873,-0.736191,0.693396}
{voltage:the vol is 3.366 V}
{current:the cur is 0.039 A}
{plotter:-0.056744,0.998389,-0.206674,-0.093186,-0.457630,0.885672}
{voltage:the vol is 3.305 V}
{current:the cur is 0.032 A}
{plotter:0.202038,0.979378,0.213957,-0.190120,-0.350491,0.979566}
{voltage:the vol is 3.370 V}
{current:the cur is 0.035 A}
{plotter:0.447218,0.894425,0.620672,-0.273764,0.104490,1.006389}
{voltage:the vol is 3.385 V}
{current:the cur is 0.043 A}
{plotter:0.662286,0.749251,0.992710,-0.331862,-0.097112,0.773524}
{voltage:the vol is 3.329 V}
{current:the cur is 0.050 A}
{plotter:0.832762,0.553630,1.311459,-0.354066,0.772287,0.566297}
{voltage:the vol is 3.384 V}
{current:the cur is 0.007 A}
{plotter:0.947169,0.320734,1.561538,-0.332800,0.918490,0.508193}
{voltage:the vol is 3.314 V}
{current:the cur is 0.039 A}
{plotter:0.997804,0.066242,1.731674,-0.263933,0.552628,0.430524}
{voltage:the vol is 3.364 V}
{current:the cur is 0.023 A}
{plotter:0.981256,-0.192709,1.815312,-0.147200,0.938559,-0.069104}
{voltage:the vol is 3.317 V}
{current:the cur is 0.032 A}
{plotter:0.898640,-0.438686,1.810928,0.013648,0.772090,-0.038379}
{voltage:the vol is 3.312 V}
{current:the cur is 0.001 A}
{plotter:0.755520,-0.655126,1.722027,0.210988,0.621580,0.186582}
{voltage:the vol is 3.342 V}
{current:the cur is 0.046 A}
{plotter:0.561530,-0.827456,1.556817,0.433757,0.495802,-0.804645}
{voltage:the vol is 3.344 V}
{current:the cur is 0.020 A}
{plotter:0.329732,-0.944074,1.327602,0.668137,0.370408,-0.057726}
{voltage:the vol is 3.311 V}
{current:the cur is 0.025 A}
{plotter:0.075734,-0.997128,1.049921,0.898452,0.146433,-0.185836}
{voltage:the vol is 3.313 V}
{current:the cur is 0.008 A}
{plotter:-0.183363,-0.983045,0.741499,1.108225,-0.063830,-0.331913}
{voltage:the vol is 3.383 V}
{current:the cur is 0.018 A}
{plotter:-0.430115,-0.902774,0.421079,1.281309,-0.297809,-0.799905}
{voltage:the vol is 3.335 V}
{current:the cur is 0.004 A}
{plotter:-0.647907,-0.761720,0.107214,1.403028,-0.418261,-0.401639}
{voltage:the vol is 3.382 V}
{current:the cur is 0.027 A}
{plotter:-0.822075,-0.569378,-0.182903,1.461248,-0.265328,-0.130109}
{voltage:the vol is 3.322 V}
{current:the cur is 0.009 A}
{plotter:-0.940894,-0.338701,-0.434493,1.447294,-0.440784,-0.231524}
{voltage:the vol is 3.343 V}
{current:the cur is 0.003 A}
{plotter:-0.996362,-0.085219,-0.636063,1.356661,-0.079696,0.052877}
{voltage:the vol is 3.336 V}
{current:the cur is 0.007 A}
{plotter:-0.984746,0.174000,-0.780031,1.189460,-0.652507,0.291923}
{voltage:the vol is 3.362 V}
{current:the cur is 0.002 A}
{plotter:-0.906826,0.421505,-0.863085,0.950567,-0.643277,0.432033}
{voltage:the vol is 3.346 V}
{current:the cur is 0.027 A}
{plotter:-0.767851,0.640629,-0.886234,0.649467,0.196965,0.600172}
{voltage:the vol is 3.366 V}
{current:the cur is 0.043 A}
{plotter:-0.577175,0.816620,-0.854567,0.299784,0.255332,0.754085}
{voltage:the vol is 3.302 V}
{current:the cur is 0.032 A}
{plotter:-0.347639,0.937628,-0.776739,-0.081460,0.077898,0.744051}
{voltage:the vol is 3.397 V}
{current:the cur is 0.034 A}
{plotter:-0.094697,0.995506,-0.664209,-0.474815,0.201590,0.644382}
{voltage:the vol is 3.325 V}
{current:the cur is 0.034 A}
{plotter:0.164622,0.986357,-0.530313,-0.859556,0.346809,0.494047}
{voltage:the vol is 3.397 V}
{current:the cur is 0.031 A}
{plotter:0.412856,0.910796,-0.389209,-1.214922,0.961208,0.902792}
{voltage:the vol is 3.301 V}
{current:the cur is 0.006 A}
{plotter:0.633293,0.773912,-0.254792,-1.521378,0.656020,0.688537}
{voltage:the vol is 3.318 V}
{current:the cur is 0.036 A}
{plotter:0.811091,0.584920,-0.139638,-1.761820,1.050314,-0.316164}
{voltage:the vol is 3.397 V}
{current:the cur is 0.005 A}
